,cust_number,name_customer,invoice_id,total_open_amount,due_in_date,clear_date
24657,0200769623,WAL-MAR co,1930718332.0,1012.15,2020-04-14,2020-04-15
3445,0140103400,FOST llc,1991841334.0,2362.85,2020-04-30,2020-05-01
43497,0200769623,WAL-MAR us,1930722816.0,21370.62,2020-04-15,2020-04-21
37544,200762301,C&S WH associates,1930720223.0,7261.87,2020-04-15,2020-04-18
45142,0200726979,BJ'S  in,1930724564.0,73959.55,2020-04-15,2020-04-20
38320,0200744019,TARG in,1930718872.0,50185.94,2020-04-15,2020-04-21
9487,0200794332,COST corporation,1930717198.0,58292.7,2020-04-15,2020-04-19
19336,0200772670,ASSOCIAT llc,1930726701.0,44007.7,2020-04-15,2020-04-21
13143,0200148860,DOLLA llc,1930719701.0,20384.66,2020-04-15,2020-04-21
24833,0200148860,DOLLA in,1930721786.0,66563.6,2020-04-15,2020-04-20
11411,0200769623,WAL-MAR systems,1930718677.0,3096.26,2020-04-15,2020-04-18
26235,0200152991,JET foundation,1930723791.0,7567.88,2020-04-15,2020-04-18
12293,0200936373,SUPE trust,1930727210.0,65335.95,2020-04-15,2020-04-20
44154,0200794332,COST foundation,1930709052.0,14772.55,2020-04-15,2020-04-21
7512,0200982290,CIRC in,1930721488.0,61351.35,2020-04-15,2020-04-19
9372,0200759878,SA corp,1930717228.0,38807.91,2020-04-15,2020-04-21
46349,0200704858,WAKE systems,1930718665.0,7266.28,2020-04-15,2020-04-18
35136,0200772670,ASSOCIAT corporation,1930723926.0,91888.58,2020-04-15,2020-04-19
4870,0140104429,COSTCO associates,2960626000.0,4907.49,2020-04-11,2020-04-18
6222,0200744019,TARG associates,1930717596.0,81807.26,2020-04-15,2020-04-20
48371,200762301,C&S WH us,1930720480.0,105.91,2020-06-04,2020-06-14
34224,0200769623,WAL-MAR systems,1930723325.0,61.29,2020-04-15,2020-04-25
26793,0200769623,WAL-MAR foundation,1930716878.0,1193.42,2020-04-15,2020-04-16
10816,0200936373,SUPE corporation,1930725103.0,64.77,2020-04-15,2020-04-25
33776,0200148860,DOLLA associates,1930715973.0,77590.69,2020-04-15,2020-04-20
22858,0200769623,WAL-MAR corp,1930716470.0,27565.03,2020-04-15,2020-04-21
30227,200580232,INTERR us,1930729284.0,25961.25,2020-04-10,2020-04-16
23985,0200769623,WAL-MAR co,1930720442.0,40574.44,2020-04-15,2020-04-21
29556,0200769623,WAL-MAR corp,1930719226.0,62361.45,2020-04-15,2020-04-20
30219,0200735528,ASSOCIA corporation,1930715640.0,96806.59,2020-04-15,2020-04-19
6187,0200769623,WAL-MAR trust,1930720377.0,609.49,2020-04-15,2020-04-16
420,0100031704,DELHAIZE trust,1930717731.0,9927.23,2020-04-15,2020-04-21
12305,0200704858,WAKE us,1930719839.0,14261.39,2020-04-15,2020-04-21
23419,0200920735,ALBERT corporation,1930720483.0,60733.77,2020-04-15,2020-04-19
10536,0200793568,SUPE us,1930719201.0,13090.56,2020-04-15,2020-04-21
11425,200965912,C&S W llc,1930724470.0,104857.97,2020-04-15,2020-04-19
2196,0200769623,WAL-MAR corp,1930718076.0,45392.22,2020-04-15,2020-04-21
8037,0200418007,AM us,1930710472.0,757.44,2020-06-04,2020-06-05
27167,0200186937,SYSC corp,1930708831.0,1639.7,2020-04-15,2020-04-16
1551,0200455322,PEA systems,1930710291.0,36407.41,2020-04-30,2020-05-06
31040,0200726979,BJ'S  associates,1930724718.0,527.9,2020-04-15,2020-04-16
49679,0200418007,AM co,1930720406.0,18648.0,2020-04-15,2020-04-21
21194,200762301,C&S WH associates,1930720224.0,1588.85,2020-06-04,2020-06-05
37965,200519201,KROGE ,1930720136.0,116395.69,2020-04-15,2020-04-19
48628,0200769623,WAL-MAR systems,1930718979.0,1869.69,2020-04-15,2020-04-16
20904,0200799367,MCL associates,1930718912.0,61450.28,2020-04-15,2020-04-19
41588,0200769623,WAL-MAR foundation,1930720282.0,35808.3,2020-04-15,2020-04-21
45816,0200704858,WAKE ,1930722843.0,6450.8,2020-04-15,2020-04-18
25916,0200729942,SA co,1930724985.0,35815.14,2020-04-15,2020-04-21
13291,0200769623,WAL-MAR corp,1930722805.0,20355.41,2020-04-15,2020-04-21
44401,0200769623,WAL-MAR corporation,1930717484.0,8241.48,2020-04-15,2020-04-18
30032,200762301,C&S WH ,1930724320.0,6462.67,2020-06-04,2020-06-07
5315,0200936373,SUPE systems,1930719202.0,72319.07,2020-04-15,2020-04-20
44470,0200455322,PEA llc,1930718656.0,47619.12,2020-04-30,2020-05-06
5493,0100049079,ESSEX  us,1930716604.0,29421.13,2020-04-15,2020-04-21
16626,200519201,KROGE systems,1930718694.0,33388.9,2020-04-15,2020-04-21
47533,0200418007,AM trust,1930710471.0,34857.46,2020-04-15,2020-04-21
7671,0200759878,SA us,1930723205.0,4069.81,2020-04-15,2020-04-18
23683,200739534,OK associates,1930725591.0,69795.66,2020-04-15,2020-04-20
4985,0200748108,KROGER co,1930722775.0,49235.15,2020-04-15,2020-04-21
46787,0200795490,HY -  in,1930723992.0,68438.21,2020-04-15,2020-04-20
8366,0200769623,WAL-MAR us,1930717830.0,661.11,2020-04-15,2020-04-16
33939,200762301,C&S WH llc,1930726776.0,64326.25,2020-04-15,2020-04-20
34955,0200769623,WAL-MAR trust,1930727267.0,2352.97,2020-04-15,2020-04-26
3429,0200148860,DOLLA systems,1930722754.0,8972.85,2020-06-04,2020-06-04
23437,0200722444,PERFOR llc,1930719834.0,37924.2,2020-05-02,2020-05-08
38351,0200761734,H E BUT ,1930720130.0,82627.26,2020-04-15,2020-04-17
40086,0200769623,WAL-MAR associates,1930719634.0,30525.81,2020-04-15,2020-04-21
27154,0200790107,ROU co,1930727251.0,51570.47,2020-04-15,2020-04-21
41603,0140105508,DOLLARA associates,2960625349.0,37058.32,2020-04-12,2020-04-19
31744,0140104285,BUY- corp,2960625913.0,14985.19,2020-04-19,2020-04-26
27776,0200769623,WAL-MAR co,1930720654.0,776.58,2020-04-15,2020-04-16
1511,0200780383,MEIJ in,1930723331.0,116194.37,2020-04-15,2020-04-19
48843,0200701040,SOUTHE trust,1930722780.0,59548.71,2020-04-15,2020-04-19
29121,0100009932,SYSCO IN systems,1991840354.0,4158.0,2020-04-30,2020-05-01
20879,0200780383,MEIJ in,1930723334.0,6855.23,2020-04-15,2020-04-18
12917,0200769623,WAL-MAR us,1930717827.0,3827.1,2020-04-15,2020-04-18
3235,0140104285,BUY- co,2960624099.0,72192.81,2020-04-19,2020-04-19
28604,140104409,LOB foundation,2960625639.0,193927.2,2020-04-12,2020-04-16
43475,0200769623,WAL-MAR foundation,1930725912.0,44836.7,2020-04-15,2020-04-21
12464,0100031704,DELHAIZE foundation,1930719715.0,18694.21,2020-04-15,2020-04-21
9907,0140104429,COSTCO associates,2960625748.0,71262.32,2020-04-19,2020-04-19
27026,0200792734,MDV/ associates,1930725811.0,43830.83,2020-04-15,2020-04-21
8474,0200726979,BJ'S  co,1930723853.0,583.37,2020-04-15,2020-04-16
44074,200769623,WAL-MAR co,1930724639.0,14755.45,2020-04-15,2020-04-21
25784,0200418007,AM llc,1930705666.0,6017.0,2020-04-15,2020-04-18
16563,0200769623,WAL-MAR in,1930723675.0,40941.43,2020-04-15,2020-04-21
16719,0200769369,DI trust,1930723618.0,37999.5,2020-04-15,2020-04-21
3894,0200778998,CE llc,1930723351.0,69479.59,2020-04-15,2020-04-20
29017,0200881076,ALBERT corp,1930726516.0,60798.02,2020-04-15,2020-04-19
47327,0200722444,PERFOR systems,1930696123.0,16144.2,2020-05-02,2020-05-08
36028,0200769623,WAL-MAR corporation,1930723997.0,471.56,2020-04-15,2020-04-16
39725,0140104429,COSTCO systems,2960625265.0,9811.32,2020-04-14,2020-04-21
5506,0200769623,WAL-MAR systems,1930720153.0,27480.98,2020-04-15,2020-04-21
9627,0200769623,WAL-MAR ,1930723187.0,42071.2,2020-04-15,2020-04-21
42515,0140104249,SOB associates,2960625095.0,3305.16,2020-04-18,2020-04-25
16602,200705372,FR ,1930717668.0,59512.86,2020-04-15,2020-04-19
49971,0200769623,WAL-MAR in,1930718687.0,359.57,2020-04-15,2020-04-17
327,0200780383,MEIJ us,1930724036.0,39953.93,2020-04-15,2020-04-21
32387,0140104225,SAVE-ON- llc,2960625917.0,13865.65,2020-04-18,2020-04-25
27153,0200684768,TOTA corp,1930726966.0,20154.19,2020-04-30,2020-05-06
27607,0200701040,SOUTHE associates,1930705269.0,8121.76,2020-04-15,2020-04-18
38410,0200704858,WAKE corp,1930719840.0,9207.28,2020-04-15,2020-04-21
44242,0200936373,SUPE ,1930727450.0,5887.65,2020-04-15,2020-04-18
7912,0200701040,SOUTHE co,1930704147.0,14350.73,2020-04-15,2020-04-21
40242,0200706844,WINC llc,1930723681.0,32214.96,2020-04-15,2020-04-21
22699,0200799367,MCL foundation,1930720629.0,9191.16,2020-04-15,2020-04-21
19098,0200704858,WAKE ,1930719843.0,6450.8,2020-04-15,2020-04-18
473,0200501669,WAL MA corporation,1990572213.0,15739.58,2020-05-05,2020-05-10
12793,0200759878,SA ,1930723203.0,9407.99,2020-04-15,2020-04-21
17835,0200769623,WAL-MAR in,1930723196.0,47265.23,2020-04-15,2020-04-21
16331,0200726979,BJ'S  corp,1930723875.0,372.5,2020-04-15,2020-04-17
34129,0100028715,SPECIALT llc,1930722618.0,49289.86,2020-04-15,2020-04-21
11570,200707822,PUBLI ,1930725793.0,78859.82,2020-04-15,2020-04-20
545,0140104249,SOB associates,2960625095.0,3305.16,2020-04-18,2020-04-25
29685,0200704858,WAKE in,1930718667.0,7266.28,2020-04-15,2020-04-18
22707,0200337148,COAS associates,1930729007.0,112724.64,2020-04-15,2020-04-19
36577,200729290,KROGER co,1930721332.0,17283.5,2020-04-15,2020-04-21
40956,0200759878,SA co,1930719181.0,13042.11,2020-04-15,2020-04-21
41058,0200920735,ALBERT corporation,1930723432.0,81230.49,2020-04-15,2020-04-20
36655,0200769623,WAL-MAR co,1930725328.0,10318.01,2020-04-15,2020-04-21
14446,0200744019,TARG ,1930725630.0,282.25,2020-04-15,2020-04-26
46045,0200726979,BJ'S  associates,1930724718.0,527.9,2020-04-15,2020-04-16
41062,0200526831,PERISH co,1930727400.0,82486.28,2020-04-15,2020-04-17
26220,0200756072,REINHA co,1930718145.0,28790.4,2020-04-15,2020-04-21
43790,200707822,PUBLI co,1930727259.0,109168.27,2020-04-15,2020-04-19
20638,0100049079,ESSEX  us,1930716604.0,29421.13,2020-04-15,2020-04-21
16321,0200780383,MEIJ llc,1930723437.0,84380.43,2020-04-15,2020-04-19
32750,0200769623,WAL-MAR foundation,1930720020.0,13337.47,2020-04-15,2020-04-21
36716,0140104429,COSTCO us,2960625652.0,43521.41,2020-04-15,2020-04-22
39366,0100031704,DELHAIZE systems,1930700229.0,6351.81,2020-04-15,2020-04-18
43066,0200148860,DOLLA corp,1930724037.0,47451.32,2020-04-15,2020-04-21
24375,0200769623,WAL-MAR systems,1930719481.0,2373.96,2020-04-15,2020-04-26
44961,0200772595,SAFEW corp,1930720297.0,2925.72,2020-04-15,2020-04-18
48959,200761734,H E BUT associates,1930724089.0,70532.56,2020-04-15,2020-04-20
40165,0200936785,TILL systems,1930705814.0,9953.28,2020-04-10,2020-04-16
23001,200770567,LABAT ,1930719637.0,57271.96,2020-04-15,2020-04-21
30515,0200759878,SA systems,1930720709.0,15055.69,2020-04-15,2020-04-21
5834,0200769623,WAL-MAR us,1930718058.0,16119.82,2020-04-15,2020-04-21
27993,0200186937,SYSC corp,1930708831.0,1639.7,2020-04-15,2020-04-16
45387,0100015557,BI foundation,1930726008.0,14820.19,2020-04-15,2020-04-21
22991,0140105686,SYSC systems,2960625750.0,70963.09,2020-04-17,2020-04-17
47812,0200341093,ALLIED ,1930724439.0,56916.0,2020-04-10,2020-04-16
40761,0200769623,WAL-MAR associates,1930720105.0,1329.23,2020-04-15,2020-04-16
2810,0200881076,ALBERT trust,1930723710.0,6351.54,2020-04-15,2020-04-18
4787,0100001196,DOLLAR associates,1930720307.0,54495.83,2020-04-15,2020-04-21
27228,0200704858,WAKE trust,1930720531.0,8855.49,2020-04-15,2020-04-15
41664,200762301,C&S WH in,1930720719.0,333.86,2020-04-15,2020-04-26
36287,0200769623,WAL-MAR us,1930724430.0,41737.86,2020-04-15,2020-04-21
23220,0200769623,WAL-MAR co,1930714969.0,7496.7,2020-04-15,2020-04-18
7785,0200780383,MEIJ corp,1930720035.0,41580.09,2020-04-15,2020-04-21
32128,0140104423,METRO  corp,2960625266.0,25988.5,2020-04-12,2020-04-19
6403,0140104429,COSTCO co,2960624874.0,38753.99,2020-04-19,2020-04-26
9029,0200769623,WAL-MAR ,1930719855.0,1611.62,2020-04-15,2020-04-16
6487,0200881076,ALBERT in,1930725698.0,72210.84,2020-04-15,2020-04-20
12755,0200769623,WAL-MAR in,1930719328.0,1898.2,2020-04-15,2020-04-16
36908,0140104440,SO co,2960625804.0,60044.99,2020-04-10,2020-04-10
13208,0200779051,AFFILI corporation,1930725016.0,12.37,2020-04-15,2020-04-28
6557,0100031704,DELHAIZE co,1930719533.0,93219.09,2020-04-15,2020-04-19
3022,0140104429,COSTCO foundation,2960625908.0,44433.78,2020-04-18,2020-04-25
1158,0200418007,AM ,1930710105.0,82708.56,2020-04-15,2020-04-17
34827,0200769623,WAL-MAR corporation,1930725127.0,28836.43,2020-04-15,2020-04-21
25571,0200792734,MDV/ corp,1930729847.0,7481.23,2020-04-15,2020-04-18
30431,0200769623,WAL-MAR corp,1930724683.0,21672.04,2020-04-15,2020-04-21
22116,0200774517,I SUPP foundation,1930726405.0,16436.62,2020-04-15,2020-04-21
29704,0140104423,METRO  us,2960625814.0,24290.69,2020-04-12,2020-04-19
36334,0200769623,WAL-MAR corp,1930724944.0,15900.69,2020-04-15,2020-04-21
2731,200762301,C&S WH us,1930720718.0,42104.91,2020-04-15,2020-04-21
48571,0200726979,BJ'S  trust,1930724138.0,170.31,2020-04-15,2020-04-25
40124,0200769623,WAL-MAR us,1930718089.0,11988.82,2020-04-15,2020-04-21
6993,0200769623,WAL-MAR systems,1930723325.0,61.29,2020-04-15,2020-04-25
45699,0200744019,TARG trust,1930726101.0,133359.84,2020-04-15,2020-04-23
3449,0200772670,ASSOCIAT systems,1930725477.0,579.82,2020-04-15,2020-04-16
19224,200749225,SUPER  trust,1930723389.0,97511.33,2020-04-15,2020-04-19
23090,0200729942,SA co,1930724985.0,35815.14,2020-04-15,2020-04-21
39292,0140106408,WAL-M corp,2960624881.0,19101.84,2020-04-11,2020-04-18
12076,0200769623,WAL-MAR co,1930720654.0,776.58,2020-04-15,2020-04-16
16984,0200743996,STATER  corporation,1930720346.0,46746.42,2020-04-15,2020-04-21
650,0200769623,WAL-MAR systems,1930719611.0,9262.68,2020-04-15,2020-04-21
12571,0200769623,WAL-MAR trust,1930718688.0,6943.95,2020-04-15,2020-04-18
34590,0140104440,SO in,2960625803.0,90619.51,2020-04-10,2020-04-10
7136,0200743123,KROGER in,1930719288.0,38918.23,2020-04-15,2020-04-21
16645,0200794332,COST corporation,1930718857.0,7862.38,2020-06-04,2020-06-07
6989,0200772670,ASSOCIAT llc,1930726269.0,173696.45,2020-04-15,2020-04-23
44159,0200729942,SA corp,1930724696.0,59938.03,2020-04-15,2020-04-19
45089,0200769623,WAL-MAR corp,1930726419.0,47119.77,2020-04-15,2020-04-21
16405,0200186937,SYSC corp,1930708831.0,1639.7,2020-04-15,2020-04-16
35384,0200526831,PERISH systems,1930726438.0,103290.31,2020-04-15,2020-04-19
4290,0140104249,SOB associates,2960625095.0,3305.16,2020-04-18,2020-04-25
46299,0200769623,WAL-MAR associates,1930729242.0,16037.65,2020-04-15,2020-04-21
15788,0200881076,ALBERT trust,1930723710.0,6351.54,2020-04-15,2020-04-18
4259,0200678532,HARB foundation,1930729715.0,59497.39,2020-04-15,2020-04-19
14440,0140104429,COSTCO in,2960625749.0,17782.97,2020-04-19,2020-04-26
29180,0140103699,L&E IN corporation,1991841260.0,10531.2,2020-04-30,2020-05-05
18585,0200769623,WAL-MAR llc,1930721798.0,27827.29,2020-04-15,2020-04-21
47911,0200705742,DOT trust,1930724085.0,38940.82,2020-04-20,2020-04-26
24960,0200769623,WAL-MAR foundation,1930721715.0,33568.73,2020-04-15,2020-04-21
29543,0200726979,BJ'S  foundation,1930723139.0,313.55,2020-04-15,2020-04-26
4603,0200726979,BJ'S  trust,1930723981.0,229.6,2020-04-15,2020-04-25
642,0200772670,ASSOCIAT llc,1930725358.0,91387.47,2020-04-15,2020-04-19
24277,0200706844,WINC trust,1930709453.0,6242.34,2020-04-15,2020-04-18
47125,0200712105,WALG llc,1930724141.0,41754.42,2020-04-15,2020-04-21
4743,0200769623,WAL-MAR co,1930725472.0,9635.57,2020-04-15,2020-04-21
13904,0200706844,WINC systems,1930708707.0,21042.96,2020-04-15,2020-04-21
22528,0140103699,L&E IN corp,1991840184.0,59857.98,2020-04-30,2020-05-03
13775,0200782669,SYGMA systems,1930720008.0,6667.38,2020-04-15,2020-04-18
29700,200762301,C&S WH co,1930719278.0,75882.53,2020-04-15,2020-04-20
39501,0200769623,WAL-MAR associates,1930718680.0,2524.9,2020-04-15,2020-04-18
3723,0200772670,ASSOCIAT corp,1930726872.0,27779.62,2020-04-15,2020-04-21
7312,0200779906,BOZZU ,1930717059.0,55758.36,2020-04-15,2020-04-21
28997,0200769623,WAL-MAR corporation,1930723997.0,471.56,2020-04-15,2020-04-16
9245,0200769623,WAL-MAR foundation,1930718194.0,1979.82,2020-04-15,2020-04-16
8733,0200772595,SAFEW associates,1930722793.0,44149.0,2020-04-15,2020-04-21
31504,0200704858,WAKE systems,1930727135.0,7266.28,2020-04-16,2020-04-19
15919,0200468954,SKID ,1930730169.0,16227.49,2020-04-16,2020-04-22
13811,0200756072,REINHA us,1930708150.0,11447.08,2020-04-16,2020-04-22
37062,0200820380,SMITH'S in,1930731349.0,1296.66,2020-04-16,2020-04-17
46387,0200761734,H E BUT in,1930726886.0,82888.4,2020-04-16,2020-04-18
3903,0140104423,METRO  associates,2960625364.0,24290.69,2020-04-15,2020-04-22
2232,0200418007,AM trust,1930727061.0,34118.72,2020-04-16,2020-04-22
4016,0200769623,WAL-MAR trust,1930725239.0,43982.41,2020-04-16,2020-04-22
22228,0200769623,WAL-MAR trust,1930723672.0,59883.79,2020-04-16,2020-04-20
20212,0200759878,SA us,1930723932.0,7094.17,2020-04-16,2020-04-19
37093,0200704858,WAKE foundation,1930725470.0,5635.33,2020-04-16,2020-04-19
29569,0200148860,DOLLA systems,1930729068.0,14399.96,2020-04-16,2020-04-22
29115,0140104409,LOB systems,2960625426.0,72990.99,2020-04-17,2020-04-17
43627,0200769623,WAL-MAR ,1930723051.0,31867.89,2020-04-16,2020-04-22
29805,0200726979,BJ'S  corporation,1930731074.0,678.59,2020-04-16,2020-04-17
42186,0200769623,WAL-MAR associates,1930723530.0,3796.4,2020-04-16,2020-04-19
42266,0200759878,SA co,1930725357.0,113344.4,2020-05-16,2020-05-20
25073,0200769623,WAL-MAR us,1930715979.0,8299.7,2020-04-16,2020-04-19
23181,0200759878,SA corp,1930711455.0,20455.95,2020-04-16,2020-04-22
10303,0140104285,BUY- corporation,2960625280.0,2076.49,2020-04-19,2020-04-26
25045,0140104285,BUY- us,2960625668.0,65658.97,2020-04-19,2020-04-19
22752,0200769623,WAL-MAR corp,1930719622.0,62604.1,2020-04-16,2020-04-21
31858,0200769623,WAL-MAR associates,1930720144.0,996.04,2020-04-16,2020-04-17
16777,0200769623,WAL-MAR llc,1930729810.0,13422.71,2020-04-16,2020-04-22
29942,0200769623,WAL-MAR co,1930724760.0,7724.26,2020-04-16,2020-04-19
2322,0200555117,BURR corp,1930727437.0,135325.1,2020-04-16,2020-04-24
48365,0140104550,CANADI llc,2960624973.0,43023.05,2020-04-13,2020-04-20
16792,140104225,SAVE-ON- ,2960625772.0,68063.54,2020-04-11,2020-04-11
13096,0200418007,AM systems,1930726688.0,55198.44,2020-06-05,2020-06-11
26088,0200769623,WAL-MAR ,1930725863.0,32642.11,2020-04-16,2020-04-22
32159,0200793513,KROGER corp,1930705886.0,19830.01,2020-04-16,2020-04-22
26096,0100043936,PAPA JO in,1930729493.0,9490.32,2020-04-11,2020-04-17
34926,0140104423,METRO  llc,2960625369.0,24290.69,2020-04-15,2020-04-22
28383,0140106408,WAL-M corp,2960626159.0,7761.62,2020-04-12,2020-04-19
38414,0200726979,BJ'S  corp,1930730478.0,801.54,2020-04-16,2020-04-17
34918,0200769623,WAL-MAR co,1930723266.0,62473.78,2020-04-16,2020-04-21
9862,0200782001,GORDO associates,1930730861.0,20267.52,2020-04-16,2020-04-22
20312,0200769623,WAL-MAR corporation,1930729813.0,6675.65,2020-04-16,2020-04-19
41517,0200769623,WAL-MAR llc,1930723830.0,869.67,2020-04-16,2020-04-17
26114,0140104550,CANADI co,2960624974.0,84435.75,2020-04-13,2020-04-13
47247,0200706844,WINC trust,1930723242.0,40131.98,2020-04-16,2020-04-22
3349,0200744019,TARG corp,1930722993.0,130790.88,2020-04-16,2020-04-24
20232,0200726979,BJ'S  trust,1930723579.0,126.92,2020-04-16,2020-04-26
27051,0100012638,99 CE systems,1930723057.0,15938.96,2020-04-16,2020-04-22
23535,0200792293,UNIFIE corporation,1930729425.0,57806.54,2020-04-16,2020-04-22
45295,0140104440,SO co,2960625288.0,82926.56,2020-04-11,2020-04-11
16846,0200337148,COAS corporation,1930731517.0,11226.63,2020-04-16,2020-04-22
4083,0200762301,C&S WH us,1930723604.0,11373.66,2020-04-16,2020-04-22
676,0200149567,RESER in,1930706211.0,3532.8,2020-05-16,2020-05-19
43743,0200772670,ASSOCIAT corp,1930731276.0,65425.07,2020-04-16,2020-04-21
25874,0200769623,WAL-MAR co,1930724076.0,4357.94,2020-04-16,2020-04-19
4392,0140104249,SOB us,2960624755.0,245459.91,2020-04-19,2020-04-23
45034,0200707822,PUBLI co,1930730134.0,6201.58,2020-04-16,2020-04-19
27903,0200769623,WAL-MAR ,1930725863.0,32642.11,2020-04-16,2020-04-22
47683,200769623,WAL-MAR systems,1930731961.0,27025.65,2020-04-16,2020-04-22
4252,0200769623,WAL-MAR trust,1930729330.0,2749.53,2020-04-16,2020-04-19
46603,0200707822,PUBLI corporation,1930731151.0,23894.84,2020-04-16,2020-04-22
45927,140104409,LOB llc,2960624957.0,17296.32,2020-04-11,2020-04-18
46599,0200799367,MCL co,1930728930.0,89217.67,2020-04-16,2020-04-20
32366,0200769623,WAL-MAR llc,1930724891.0,598.03,2020-04-16,2020-04-17
14078,0200776463,KROGE trust,1930730911.0,105232.57,2020-04-16,2020-04-20
48470,0200769623,WAL-MAR in,1930727089.0,8282.81,2020-04-16,2020-04-19
26828,0200759878,SA llc,1930724498.0,38590.82,2020-04-16,2020-04-22
38504,0200769623,WAL-MAR co,1930723900.0,14224.78,2020-04-16,2020-04-22
6282,0200701314,MBM  llc,1930723343.0,13854.26,2020-04-16,2020-04-22
